season,stage,date,match_id,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_team_goal,away_team_goal
2011/2012,17,2011-12-21 00:00:00,33536,10261,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24229,49571.0,23579,30929,150466.0,39968,38373.0,128946.0,33852.0,35454.0,35411.0,24147,23922.0,32441.0,26527,23282.0,23257.0,71502.0,25005.0,23954.0,25550.0,23293.0,9,4,13,7,9,10,1,0,0,0,23,8,10,2,54.0,46.0,2,3
2011/2012,18,2011-12-27 00:00:00,55496,9825,8602,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,169718,30986.0,35606,46539,26005.0,31435,23678.0,24800.0,24011.0,37950.0,30843.0,36283,40022.0,32581.0,34193,33138.0,280862.0,31317.0,35466.0,23225.0,23538.0,32627.0,14,3,10,2,5,12,2,3,0,1,21,4,13,3,73.0,27.0,1,1
2011/2012,18,2011-12-26 00:00:00,43155,8559,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23932,191616.0,23783,40128,24728.0,155384,24780.0,35532.0,33633.0,41175.0,30753.0,24229,49571.0,30929.0,24899,24890.0,39968.0,38373.0,26160.0,33852.0,35454.0,35411.0,3,5,1,5,10,13,1,1,0,0,8,11,4,4,47.0,53.0,0,2
2011/2012,18,2011-12-26 00:00:00,44298,8455,9879,1,2,4,6,8,5,4,6,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,5,7,7,10,10,10,1,3,3,3,3,5,7,7,7,7,11,30859,25925.0,52133,30627,38834.0,212470,30631.0,25923.0,51553.0,30853.0,41468.0,35477,33045.0,30890.0,26777,24130.0,30338.0,38229.0,41008.0,30956.0,281936.0,149947.0,16,5,10,3,9,11,1,1,0,0,33,6,9,3,58.0,42.0,1,1
2011/2012,18,2011-12-26 00:00:00,33252,8650,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,34036.0,22764,25984,37475.0,33632,156008.0,39109.0,30892.0,40636.0,47382.0,24579,241728.0,19020.0,202180,23916.0,281079.0,30342.0,109621.0,113465.0,113631.0,24160.0,11,2,16,4,8,16,1,0,0,0,31,5,9,2,65.0,35.0,1,1
2011/2012,18,2011-12-26 00:00:00,46059,10260,8528,1,2,4,6,8,2,4,6,8,4,6,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,9,11,26818,35327.0,34944,43248,32569.0,30802,24154.0,24156.0,40945.0,27430.0,70409.0,25156,41071.0,111865.0,11736,26631.0,101192.0,40015.0,118929.0,25415.0,106228.0,77727.0,4,5,10,4,10,10,2,1,0,1,26,7,10,2,61.0,39.0,5,0
2011/2012,18,2011-12-27 00:00:00,40357,9850,8586,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,40602,67850.0,33076,24903,23133.0,23528,25070.0,23629.0,37166.0,24698.0,35493.0,30380,159833.0,38835.0,26108,40006.0,156727.0,24223.0,30840.0,31097.0,31921.0,30960.0,3,8,7,11,7,7,1,1,0,0,14,25,3,10,36.0,64.0,0,2
2011/2012,18,2011-12-26 00:00:00,59937,10194,10252,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,23794,38697.0,38899,40695,47418.0,106910,24411.0,97988.0,24773.0,33881.0,30988.0,69650,33863.0,24211.0,24751,24136.0,139671.0,161414.0,38609.0,29581.0,23264.0,34466.0,3,3,4,6,11,10,3,0,0,0,29,19,7,7,49.0,51.0,0,0
2011/2012,18,2011-12-26 00:00:00,42642,8472,8668,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,24064,24150.0,24230,30362,36786.0,35443,25150.0,40563.0,30352.0,33468.0,36410.0,31465,24023.0,24216.0,23268,24846.0,42714.0,30371.0,30839.0,24006.0,30876.0,30735.0,8,2,3,8,8,17,0,1,0,0,24,22,5,6,57.0,43.0,1,1
2011/2012,18,2011-12-27 00:00:00,41022,10003,10172,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37193,,24948,176889,89185.0,23882,26687.0,47558.0,38831.0,23991.0,38759.0,23265,30357.0,33931.0,23311,63520.0,24205.0,97657.0,23070.0,32084.0,47394.0,24101.0,3,5,4,6,9,12,1,3,0,0,11,22,5,11,56.0,44.0,1,1
2011/2012,18,2011-12-26 00:00:00,38723,8659,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24147,22964.0,26527,32441,23282.0,23954,25005.0,71502.0,23257.0,23293.0,25550.0,31432,30509.0,30831.0,39027,31291.0,36615.0,38807.0,26181.0,37459.0,37412.0,108808.0,2,8,5,9,7,9,0,1,0,0,12,21,5,9,43.0,57.0,0,0
2011/2012,19,2011-12-31 00:00:00,44074,9825,10172,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,169718,30986.0,35606,46539,26005.0,31013,75489.0,23678.0,24011.0,3520.0,30843.0,24634,30357.0,23732.0,24744,63520.0,30367.0,97657.0,24205.0,32084.0,47394.0,35338.0,10,5,8,3,11,13,2,2,0,0,12,7,12,4,62.0,38.0,1,0
2011/2012,19,2011-12-31 00:00:00,42012,8559,8602,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23932,26454.0,23783,40128,34430.0,155384,24780.0,35532.0,33633.0,41175.0,30753.0,36283,23091.0,32581.0,34193,23435.0,23538.0,35466.0,23225.0,33138.0,34433.0,32627.0,8,4,4,4,12,9,0,0,0,0,18,17,3,6,52.0,48.0,1,1
2011/2012,19,2011-12-31 00:00:00,55573,8455,10252,1,2,4,6,8,5,4,6,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,30859,30856.0,52133,30627,38834.0,212470,25923.0,79574.0,51553.0,30822.0,41468.0,69650,33863.0,24751.0,24211,24136.0,38609.0,161414.0,139671.0,24213.0,29581.0,23264.0,4,6,13,3,6,12,1,1,0,0,28,8,9,2,62.0,38.0,1,3
2011/2012,19,2011-12-30 00:00:00,49467,8650,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,34036.0,22764,25984,37475.0,156008,95331.0,39109.0,30892.0,33781.0,47382.0,24229,49571.0,24899.0,30929,24890.0,39968.0,26160.0,128946.0,38373.0,33852.0,35411.0,5,1,9,3,5,10,0,2,0,0,20,1,7,0,55.0,45.0,3,1
2011/2012,19,2011-12-31 00:00:00,59366,10260,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,182917,35327.0,34944,186137,32569.0,40945,38994.0,30802.0,113836.0,27430.0,70409.0,24579,241728.0,19020.0,202180,281079.0,113631.0,155355.0,109621.0,213711.0,23916.0,24160.0,13,2,16,5,8,13,2,2,0,0,51,4,17,3,54.0,46.0,2,3
2011/2012,19,2011-12-31 00:00:00,38797,9850,9879,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,5,7,7,7,7,11,40602,24903.0,33076,111800,181379.0,47194,24583.0,25070.0,23629.0,35493.0,37166.0,35477,33045.0,30890.0,26777,24130.0,30338.0,38229.0,41008.0,30956.0,281936.0,149947.0,9,6,9,5,10,8,0,0,0,0,33,6,4,3,60.0,40.0,1,1
2011/2012,19,2011-12-31 00:00:00,32367,10194,8528,1,2,4,6,8,2,4,6,8,5,5,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,9,11,23794,23369.0,40695,38899,47418.0,34601,25668.0,97988.0,24773.0,33881.0,30830.0,25156,11736.0,41071.0,111865,26631.0,118929.0,40015.0,101192.0,25415.0,106228.0,71550.0,1,4,9,2,13,10,2,3,0,1,33,5,8,5,51.0,49.0,2,2
2011/2012,19,2012-01-01 00:00:00,51685,8472,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,25075.0,24150,30362,160243.0,40563,25150.0,35443.0,33468.0,175947.0,36410.0,31432,30509.0,33086.0,39027,16351.0,23782.0,30598.0,24159.0,36615.0,26181.0,15403.0,4,13,4,13,8,7,1,1,0,0,5,23,1,10,41.0,59.0,1,0
2011/2012,19,2011-12-31 00:00:00,55813,10003,8586,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,37193,,24948,23377,102356.0,47558,37755.0,23849.0,23305.0,23788.0,23991.0,30380,159833.0,38835.0,26108,40006.0,156727.0,31097.0,24223.0,30840.0,30960.0,31921.0,8,6,4,5,8,5,1,2,0,0,14,11,10,5,53.0,47.0,1,1
2011/2012,19,2012-01-01 00:00:00,38277,8659,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,24147,22964.0,169162,32441,23282.0,23954,25005.0,24171.0,23257.0,25550.0,23293.0,31465,24023.0,24216.0,23268,24846.0,24006.0,30371.0,30839.0,109058.0,30876.0,30735.0,1,7,9,7,10,8,0,2,0,0,17,22,2,7,45.0,55.0,0,1
2011/2012,2,2011-08-20 00:00:00,32176,9825,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,7,7,11,169718,26111.0,46539,26005,214685.0,75489,159596.0,31013.0,26181.0,3520.0,30843.0,30660,154271.0,30617.0,25984,37475.0,95327.0,37139.0,156008.0,39109.0,30892.0,47382.0,5,5,6,6,11,8,2,2,0,0,19,20,9,5,50.0,50.0,0,2
2011/2012,2,2011-08-20 00:00:00,56947,10252,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,24224,30357.0,24751,24211,24136.0,29581,38609.0,78324.0,23264.0,23949.0,34466.0,30622,30658.0,202180.0,23921,25667.0,113465.0,30342.0,109621.0,23916.0,32465.0,34176.0,3,3,4,8,7,13,3,0,0,0,16,18,5,4,57.0,43.0,3,1
2011/2012,2,2011-08-21 00:00:00,58782,8559,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,5,5,8,10,10,23932,26454.0,23783,40128,24728.0,38856,35532.0,24780.0,33633.0,23934.0,30753.0,31432,24208.0,39027.0,33086,16351.0,38807.0,36615.0,23782.0,37459.0,37412.0,15403.0,3,7,2,10,19,15,2,0,0,0,20,21,7,8,47.0,53.0,2,3
2011/2012,2,2011-08-20 00:00:00,48096,8455,8659,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,37149,25925.0,26564,30627,38834.0,79574,32345.0,30631.0,31906.0,30853.0,37804.0,24147,23922.0,37428.0,26527,23282.0,23257.0,25005.0,71502.0,24171.0,33790.0,23293.0,12,3,8,1,11,7,2,4,0,0,14,7,7,4,67.0,33.0,2,1
2011/2012,2,2011-08-20 00:00:00,34027,8668,10172,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,5,7,7,7,7,11,31465,30371.0,23268,24216,24846.0,215384,30839.0,109058.0,24006.0,30876.0,31989.0,23265,23593.0,33931.0,24744,23732.0,23070.0,97657.0,23163.0,38704.0,47394.0,30355.0,6,0,9,4,9,5,1,1,0,0,12,2,1,1,51.0,49.0,0,1
2011/2012,2,2011-08-22 00:00:00,32765,10260,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,182917,165823.0,186137,43248,32569.0,40945,40961.0,160713.0,23354.0,30829.0,113836.0,30380,159833.0,24531.0,26108,40006.0,38820.0,115681.0,30895.0,30840.0,31921.0,30348.0,17,11,8,8,14,9,1,2,0,0,28,9,11,3,60.0,40.0,3,0
2011/2012,2,2011-08-21 00:00:00,52769,9850,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,40602,111800.0,23115,67850,23727.0,96456,23528.0,24583.0,47194.0,47555.0,24698.0,46518,38899.0,40695.0,38697,47418.0,34601.0,23253.0,24411.0,24773.0,30988.0,33881.0,6,8,2,9,11,12,0,2,1,0,17,25,3,6,47.0,53.0,1,1
2011/2012,2,2011-08-20 00:00:00,56453,8472,10261,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,37868,36786.0,30362,24740,30352.0,35443,25150.0,160243.0,111930.0,33468.0,41980.0,24229,49571.0,24228.0,30929,24890.0,38373.0,26160.0,24205.0,39968.0,33852.0,24225.0,5,3,8,2,14,8,3,3,0,0,15,8,8,6,49.0,51.0,0,1
2011/2012,2,2011-08-20 00:00:00,31501,10003,8528,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37193,89185.0,24948,176889,102356.0,26687,23882.0,23305.0,38831.0,23991.0,38759.0,25156,35472.0,41071.0,11736,111865.0,40015.0,22991.0,118929.0,101192.0,106228.0,49825.0,8,2,6,7,9,19,0,3,0,0,19,11,7,7,60.0,40.0,0,0
2011/2012,2,2011-08-21 00:00:00,49924,8602,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36283,23091.0,34193,32581,33138.0,23538,35466.0,25421.0,23225.0,23291.0,32627.0,30633,23780.0,26777.0,30890,24130.0,34574.0,25253.0,30338.0,197514.0,30956.0,31907.0,5,4,12,7,5,12,2,2,0,0,19,23,7,8,50.0,50.0,2,0
2011/2012,20,2012-01-02 00:00:00,38532,10252,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,69650,33863.0,24751,24211,24136.0,38609,161414.0,24213.0,23264.0,29581.0,23949.0,37193,89185.0,24948.0,176889,102356.0,23882.0,26687.0,37645.0,23305.0,38759.0,38831.0,4,2,8,4,11,7,2,4,0,0,39,5,14,0,49.0,51.0,0,2
2011/2012,20,2012-01-02 00:00:00,37118,8655,10194,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,24579,241728.0,19020,202180,281079.0,109621,113631.0,30342.0,155355.0,23916.0,24160.0,23794,38697.0,38899.0,40695,47418.0,106910.0,24411.0,23253.0,24773.0,30830.0,33881.0,7,1,7,5,7,6,2,1,0,0,31,22,8,3,55.0,45.0,1,2
2011/2012,20,2012-01-04 00:00:00,47858,8668,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,31465,24023.0,24216,23268,24846.0,30700,30839.0,30371.0,24006.0,160196.0,30735.0,157303,26454.0,23783.0,40128,34430.0,38856.0,155384.0,35532.0,24780.0,33633.0,41175.0,4,7,8,5,8,11,1,3,0,0,23,20,6,9,48.0,52.0,1,2
2011/2012,20,2012-01-02 00:00:00,42442,9879,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,35477,33045.0,26777,30890,24130.0,30338,23283.0,38229.0,41008.0,30956.0,24741.0,169718,30986.0,35606.0,46539,159594.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,7,10,13,6,7,12,0,1,0,0,25,18,4,3,51.0,49.0,2,1
2011/2012,20,2012-01-03 00:00:00,35907,8456,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,7,7,11,31432,24208.0,30831,39027,31291.0,36615,23782.0,37412.0,37459.0,38807.0,15403.0,30660,34036.0,22764.0,25984,37475.0,95331.0,37139.0,156008.0,39109.0,30892.0,47382.0,5,8,3,7,12,9,1,2,0,0,4,16,5,6,49.0,51.0,3,0
2011/2012,20,2012-01-04 00:00:00,59912,10261,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24229,49571.0,24899,30929,150466.0,24890,38373.0,26160.0,33852.0,24225.0,35411.0,26818,35327.0,30620.0,186137,32569.0,40945.0,34944.0,24154.0,30802.0,30829.0,27430.0,4,6,4,2,20,16,1,2,0,0,14,18,3,4,54.0,46.0,3,0
2011/2012,20,2012-01-02 00:00:00,30257,10172,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,23265,30357.0,24740,24744,23311.0,97657,23070.0,24205.0,47394.0,32084.0,24101.0,40602,24903.0,33076.0,181379,23133.0,96456.0,24583.0,32973.0,47194.0,24698.0,24693.0,5,5,3,9,11,13,2,1,1,0,9,17,2,5,40.0,60.0,1,2
2011/2012,20,2012-01-03 00:00:00,46772,8586,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30380,159833.0,38835,26108,40006.0,30840,31097.0,156727.0,31921.0,30348.0,30960.0,24147,22964.0,169162.0,32441,23282.0,,189910.0,25005.0,32734.0,23954.0,25550.0,9,2,10,7,4,16,0,5,0,0,32,11,13,7,68.0,32.0,1,0
2011/2012,20,2012-01-03 00:00:00,34172,8528,8472,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,7,7,7,7,9,11,25156,25948.0,11736,111865,26631.0,22991,101192.0,25415.0,118929.0,45605.0,71550.0,37868,25075.0,24150.0,23073,160243.0,175947.0,25150.0,40563.0,30352.0,33468.0,36410.0,8,3,9,1,6,8,1,0,0,0,15,7,9,5,56.0,44.0,1,4
2011/2012,20,2012-01-02 00:00:00,59778,8602,8455,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,36283,23091.0,34193,32581,33138.0,280862,159596.0,35466.0,40568.0,24676.0,23291.0,30859,25925.0,52133.0,30627,38834.0,79574.0,212470.0,25923.0,30631.0,41468.0,30853.0,4,8,4,8,10,9,3,2,0,0,9,15,0,5,37.0,63.0,1,2
2011/2012,21,2012-01-14 00:00:00,52494,10252,8668,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,24224,32870.0,24211,24751,24136.0,161414,38609.0,139671.0,24213.0,23264.0,23949.0,31465,30371.0,30839.0,174325,24846.0,30700.0,24156.0,39618.0,42714.0,30876.0,30735.0,8,5,6,4,11,9,1,1,0,0,23,21,9,3,55.0,45.0,1,1
2011/2012,21,2012-01-14 00:00:00,47205,8655,9879,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,10,10,10,30622,241728.0,202180,30739,25667.0,109621,113465.0,30342.0,155355.0,23916.0,24160.0,35477,33045.0,30890.0,26777,24130.0,41008.0,30338.0,34574.0,38229.0,24741.0,30956.0,8,8,4,9,15,13,1,1,1,0,6,26,0,9,41.0,59.0,3,1
2011/2012,21,2012-01-14 00:00:00,46191,8455,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,30859,25925.0,52133,30627,38834.0,30631,212470.0,25923.0,79574.0,30853.0,41468.0,37868,36786.0,23073.0,24150,30352.0,35443.0,25150.0,40563.0,175947.0,33468.0,36410.0,9,3,15,6,6,7,3,1,0,0,19,12,8,2,61.0,39.0,1,0
2011/2012,21,2012-01-14 00:00:00,52116,8650,10194,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,9,11,30660,34036.0,22764,165526,37475.0,156008,30617.0,30618.0,39109.0,30892.0,37139.0,23794,38697.0,40695.0,38899,47418.0,25668.0,23253.0,97988.0,24773.0,33881.0,30830.0,7,1,8,2,7,11,0,3,0,0,30,4,11,1,60.0,40.0,0,0
2011/2012,21,2012-01-14 00:00:00,41395,10260,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,26818,38994.0,43248,30620,32569.0,35327,34944.0,30373.0,40945.0,30829.0,113836.0,157303,26454.0,24166.0,40128,34430.0,35532.0,24780.0,38856.0,155384.0,33633.0,41175.0,8,6,12,6,8,7,0,1,0,0,22,9,11,3,61.0,39.0,3,0
2011/2012,21,2012-01-15 00:00:00,54557,10261,10172,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,24229,49571.0,30929,24899,150466.0,24890,40565.0,26160.0,33852.0,35454.0,24225.0,23265,30357.0,24744.0,24740,23311.0,30367.0,23070.0,23163.0,32084.0,24101.0,35338.0,2,6,4,7,5,11,0,4,0,0,13,7,3,1,56.0,44.0,1,0
2011/2012,21,2012-01-15 00:00:00,52054,10003,9825,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,37193,89185.0,176889,24948,102356.0,23882,23305.0,26687.0,47558.0,23991.0,38759.0,169718,30986.0,35606.0,46539,242418.0,75489.0,24800.0,31013.0,23678.0,3520.0,30843.0,4,9,4,5,8,11,0,0,0,0,14,16,9,2,56.0,44.0,3,2
2011/2012,21,2012-01-14 00:00:00,41232,8586,8602,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,30380,159833.0,26108,24531,40006.0,30895,24223.0,31097.0,31921.0,30840.0,30960.0,36283,23099.0,34193.0,32581,33138.0,32148.0,159596.0,35466.0,23538.0,24676.0,32627.0,11,3,12,2,5,13,1,3,0,0,19,2,8,1,57.0,43.0,1,1
2011/2012,21,2012-01-14 00:00:00,57535,8659,9850,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24147,49885.0,32441,169162,23282.0,24171,25005.0,71502.0,23954.0,,25550.0,40602,24903.0,33076.0,181379,111800.0,24583.0,47194.0,23629.0,35493.0,37166.0,24693.0,10,6,7,3,6,14,0,1,0,0,26,10,10,5,52.0,48.0,1,2
2011/2012,21,2012-01-16 00:00:00,38246,8528,8456,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,25156,11736.0,41071,26631,111865.0,101192,45605.0,28901.0,118929.0,106228.0,71550.0,31432,30509.0,178955.0,33086,31291.0,38807.0,23782.0,37459.0,37412.0,26181.0,15403.0,2,7,4,5,14,16,3,3,0,0,9,10,4,5,44.0,56.0,0,1
2011/2012,22,2012-01-22 00:00:00,35177,9825,10260,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,169718,30986.0,35606,46539,26005.0,31435,23678.0,75489.0,31013.0,30843.0,196386.0,26818,186137.0,165823.0,43248,32569.0,35327.0,24154.0,34944.0,40945.0,30829.0,113836.0,6,4,7,5,18,7,5,2,0,0,15,17,0,5,50.0,50.0,1,2
